"𒝟";"|DUG~b×ŠAH₂~a|";"x1275F";"|DUG~b×ŠAH2~a|";"@@@";"|DUG~b×ŠAH₂~a|";"|DUG×ŠAH₂|"
"𒝠";"|DUG~b×ŠE~a|";"x12760";"|DUG~b×ŠE~a|";"@@@";"|DUG~b×ŠE~a|";"|DUG×ŠE|"
"𒝡";"|DUG~b×(ŠE~a.NAM₂)|";"x12761";"|DUG~b×(ŠE~a.NAM2)|";"@@@";"|DUG~b×(ŠE~a.NAM₂)|";"|DUG×(ŠE.NAM₂)|"
"𒝢";"|DUG~b×TAK₄~a|";"x12762";"|DUG~b×TAK4~a|";"@@@";"|DUG~b×TAK₄~a|";"|DUG×TAK₄|"
"𒝣";"|DUG~b×(TAK₄~a.SA~a)|";"x12763";"|DUG~b×(TAK4~a.SA~a)|";"@@@";"|DUG~b×(TAK₄~a.SA~a)|";"|DUG×(TAK₄.SA)|"
"𒝤";"|DUG~b×(TAK₄~a.SAL)|";"x12764";"|DUG~b×(TAK4~a.SAL)|";"@@@";"|DUG~b×(TAK₄~a.SAL)|";"|DUG×(TAK₄.SAL)|"
"𒝥";"|DUG~b×TI|";"x12765";"|DUG~b×TI|";"@@@";"|DUG~b×TI|";"|DUG×TI|"
"𒝦";"|DUG~b×U₂~a|";"x12766";"|DUG~b×U2~a|";"@@@";"|DUG~b×U₂~a|";"|DUG×U₂|"
"𒝧";"|DUG~b×U₂~b|";"x12767";"|DUG~b×U2~b|";"@@@";"|DUG~b×U₂~b|";"|DUG×U₂|"
"𒝨";"|DUG~b×(UDU~a×TAR~b)|";"x12768";"|DUG~b×(UDU~a×TAR~b)|";"@@@";"|DUG~b×(UDU~a×TAR~b)|";"|DUG×(UDU×TAR)|"
"𒝩";"|DUG~b×UH₃~a|";"x12769";"|DUG~b×UH3~a|";"@@@";"|DUG~b×UH₃~a|";"|DUG×UH₃|"
"𒝪";"|DUG~b×UH₃~a@t|";"x1276A";"|DUG~b×UH3~a@t|";"@@@";"|DUG~b×UH₃~a@t|";"|DUG×UH₃|"
"𒝫";"|DUG~b×ZATU764|";"x1276B";"|DUG~b×ZATU764|";"@@@";"|DUG~b×ZATU764|";"|DUG×ZATU764|"
"𒝬";"|DUG~b×ZATU779|";"x1276C";"|DUG~b×ZATU779|";"@@@";"|DUG~b×ZATU779|";"|DUG×ZATU779|"
"𒝭";"|DUG~b×ZATU780|";"x1276D";"|DUG~b×ZATU780|";"@@@";"|DUG~b×ZATU780|";"|DUG×ZATU780|"
"𒝮";"|DUG~b×ZATU781|";"x1276E";"|DUG~b×ZATU781|";"@@@";"|DUG~b×ZATU781|";"|DUG×ZATU781|"
"𒝯";"|DUG~b×(ZATU789.SA~a)|";"x1276F";"|DUG~b×(ZATU789.SA~a)|";"@@@";"|DUG~b×(ZATU789.SA~a)|";"|DUG×(ZATU789.SA)|"
"𒝰";"|DUG~b×1(N57)|";"x12770";"|DUG~b×1(N57)|";"@@@";"|DUG~b×1(N57)|";"|DUG×1(N57)|"
"𒝱";"|DUG~b×(1(N57).KU₃~a)|";"x12771";"|DUG~b×(1(N57).KU3~a)|";"@@@";"|DUG~b×(1(N57).KU₃~a)|";"|DUG×(1(N57).KU₃)|"
"𒝲";"|DUG~b×1(N58)|";"x12772";"|DUG~b×1(N58)|";"@@@";"|DUG~b×1(N58)|";"|DUG×1(N58)|"
"𒝳";"|(DUG~b&DUG~b)×1(N58)|";"x12773";"|(DUG~b&DUG~b)×1(N58)|";"@@@";"|(DUG~b&DUG~b)×1(N58)|";"|(DUG&DUG)×1(N58)|"
"𒝴";"DUG~c";"x12774";"DUG~c";"@@@";"DUG~c";"DUG"
"𒝵";"|DUG~c×1(N57)|";"x12775";"|DUG~c×1(N57)|";"@@@";"|DUG~c×1(N57)|";"|DUG×1(N57)|"
"𒝶";"DUG~c@t";"x12776";"DUG~c@t";"@@@";"DUG~c@t";"DUG"
"𒝷";"DUG~d";"x12777";"DUG~d";"@@@";"DUG~d";"DUG"
"𒝸";"DUGUD";"x12778";"DUGUD";"@@@";"DUGUD";"DUGUD"
"𒝹";"DUR~a";"x12779";"DUR~a";"@@@";"DUR~a";"DUR"
"𒝺";"DUR~b";"x1277A";"DUR~b";"@@@";"DUR~b";"DUR"
"𒝻";"DUR₂";"x1277B";"DUR2";"@@@";"DUR₂";"DUR₂"
"𒝼";"E~a";"x1277C";"E~a";"@@@";"E~a";"E"
"𒝽";"E~b";"x1277D";"E~b";"@@@";"E~b";"E"
"𒝾";"E~c";"x1277E";"E~c";"@@@";"E~c";"E"
"𒝿";"E₂~a";"x1277F";"E2~a";"@@@";"E₂~a";"E₂"
"𒞀";"|E₂~a×1(N58@t)|";"x12780";"|E2~a×1(N58@t)|";"@@@";"|E₂~a×1(N58@t)|";"|E₂×1(N58)|"
"𒞁";"E₂~b";"x12781";"E2~b";"@@@";"E₂~b";"E₂"
"𒞂";"|E₂~b×1(N58@t)|";"x12782";"|E2~b×1(N58@t)|";"@@@";"|E₂~b×1(N58@t)|";"|E₂×1(N58)|"
"𒞃";"E₂~c";"x12783";"E2~c";"@@@";"E₂~c";"E₂"
"𒞄";"E₂~d";"x12784";"E2~d";"@@@";"E₂~d";"E₂"
"𒞅";"E₃~b";"x12785";"E3~b";"@@@";"E₃~b";"E₃"
"𒞆";"EDIN";"x12786";"EDIN";"@@@";"EDIN";"EDIN"
"𒞇";"EN~a";"x12787";"EN~a";"@@@";"EN~a";"EN"
"𒞈";"EN~b";"x12788";"EN~b";"@@@";"EN~b";"EN"
"𒞉";"EN~b@t";"x12789";"EN~b@t";"@@@";"EN~b@t";"EN"
"𒞊";"EN~c";"x1278A";"EN~c";"@@@";"EN~c";"EN"
"𒞋";"EN@g~a";"x1278B";"EN@g~a";"@@@";"EN@g~a";"EN"
"𒞌";"EN@g~b";"x1278C";"EN@g~b";"@@@";"EN@g~b";"EN"
"𒞍";"EN₂";"x1278D";"EN2";"@@@";"EN₂";"EN₂"
"𒞎";"ERIM~a";"x1278E";"ERIM~a";"@@@";"ERIM~a";"ERIM"
"𒞏";"ERIM~b1";"x1278F";"ERIM~b1";"@@@";"ERIM~b1";"ERIM"
"𒞐";"ERIM~b2";"x12790";"ERIM~b2";"@@@";"ERIM~b2";"ERIM"
"𒞑";"ERIN";"x12791";"ERIN";"@@@";"ERIN";"ERIN"
"𒞒";"EŠDA";"x12792";"EŠDA";"@@@";"EŠDA";"EŠDA"
"𒞓";"|EŠDA×TAR~a|";"x12793";"|EŠDA×TAR~a|";"@@@";"|EŠDA×TAR~a|";"|EŠDA×TAR|"
"𒞔";"EŠGAR";"x12794";"EŠGAR";"@@@";"EŠGAR";"EŠGAR"
"𒞕";"EZEN~a";"x12795";"EZEN~a";"@@@";"EZEN~a";"EZEN"
"𒞖";"|EZEN~a×EN~b|";"x12796";"|EZEN~a×EN~b|";"@@@";"|EZEN~a×EN~b|";"|EZEN×EN|"
"𒞗";"|EZEN~a×(HI×1(N57).AN)|";"x12797";"|EZEN~a×(HI×1(N57).AN)|";"@@@";"|EZEN~a×(HI×1(N57).AN)|";"|EZEN×(HI×1(N57).AN)|"
"𒞘";"|EZEN~a×KAB|";"x12798";"|EZEN~a×KAB|";"@@@";"|EZEN~a×KAB|";"|EZEN×KAB|"
"𒞙";"|EZEN~a×KAŠ~b|";"x12799";"|EZEN~a×KAŠ~b|";"@@@";"|EZEN~a×KAŠ~b|";"|EZEN×KAŠ|"
"𒞚";"|EZEN~a×KI|";"x1279A";"|EZEN~a×KI|";"@@@";"|EZEN~a×KI|";"|EZEN×KI|"
"𒞛";"|EZEN~a×NIM~b2|";"x1279B";"|EZEN~a×NIM~b2|";"@@@";"|EZEN~a×NIM~b2|";"|EZEN×NIM|"
"𒞜";"|EZEN~a×NIMGIR|";"x1279C";"|EZEN~a×NIMGIR|";"@@@";"|EZEN~a×NIMGIR|";"|EZEN×NIMGIR|"
"𒞝";"|EZEN~a×RAD~a|";"x1279D";"|EZEN~a×RAD~a|";"@@@";"|EZEN~a×RAD~a|";"|EZEN×RAD|"
"𒞞";"|EZEN~a×SU~a|";"x1279E";"|EZEN~a×SU~a|";"@@@";"|EZEN~a×SU~a|";"|EZEN×SU|"
"𒞟";"|EZEN~a×(U₂~b.A)|";"x1279F";"|EZEN~a×(U2~b.A)|";"@@@";"|EZEN~a×(U₂~b.A)|";"|EZEN×(U₂.A)|"
"𒞠";"|EZEN~a×U₄|";"x127A0";"|EZEN~a×U4|";"@@@";"|EZEN~a×U₄|";"|EZEN×U₄|"
"𒞡";"EZEN~b";"x127A1";"EZEN~b";"@@@";"EZEN~b";"EZEN"
"𒞢";"|EZEN~b×ŠE~a@t|";"x127A2";"|EZEN~b×ŠE~a@t|";"@@@";"|EZEN~b×ŠE~a@t|";"|EZEN×ŠE|"
"𒞣";"|EZEN~b×6(N57)|";"x127A3";"|EZEN~b×6(N57)|";"@@@";"|EZEN~b×6(N57)|";"|EZEN×6(N57)|"
"𒞤";"EZEN~b@t";"x127A4";"EZEN~b@t";"@@@";"EZEN~b@t";"EZEN"
"𒞥";"EZINU~a";"x127A5";"EZINU~a";"@@@";"EZINU~a";"EZINU"
"𒞦";"EZINU~b";"x127A6";"EZINU~b";"@@@";"EZINU~b";"EZINU"
"𒞧";"EZINU~c";"x127A7";"EZINU~c";"@@@";"EZINU~c";"EZINU"
"𒞨";"EZINU~d";"x127A8";"EZINU~d";"@@@";"EZINU~d";"EZINU"
"𒞩";"GA~a";"x127A9";"GA~a";"@@@";"GA~a";"GA"
"𒞪";"GA~b";"x127AA";"GA~b";"@@@";"GA~b";"GA"
"𒞫";"GA~c";"x127AB";"GA~c";"@@@";"GA~c";"GA"
"𒞬";"|GA~c×KASKAL|";"x127AC";"|GA~c×KASKAL|";"@@@";"|GA~c×KASKAL|";"|GA×KASKAL|"
"𒞭";"|GA~c×1(N14)|";"x127AD";"|GA~c×1(N14)|";"@@@";"|GA~c×1(N14)|";"|GA×1(N14)|"
"𒞮";"GA₂~a1";"x127AE";"GA2~a1";"@@@";"GA₂~a1";"GA₂"
"𒞯";"|GA₂~a1×A|";"x127AF";"|GA2~a1×A|";"@@@";"|GA₂~a1×A|";"|GA₂×A|"
"𒞰";"|GA₂~a1×E₂~a|";"x127B0";"|GA2~a1×E2~a|";"@@@";"|GA₂~a1×E₂~a|";"|GA₂×E₂|"
"𒞱";"|GA₂~a1×EN~b|";"x127B1";"|GA2~a1×EN~b|";"@@@";"|GA₂~a1×EN~b|";"|GA₂×EN|"
"𒞲";"|GA₂~a1×GEŠTU~a|";"x127B2";"|GA2~a1×GEŠTU~a|";"@@@";"|GA₂~a1×GEŠTU~a|";"|GA₂×GEŠTU|"
"𒞳";"|GA₂~a1×GEŠTU~c3|";"x127B3";"|GA2~a1×GEŠTU~c3|";"@@@";"|GA₂~a1×GEŠTU~c3|";"|GA₂×GEŠTU|"
"𒞴";"|GA₂~a1×GEŠTU~c5|";"x127B4";"|GA2~a1×GEŠTU~c5|";"@@@";"|GA₂~a1×GEŠTU~c5|";"|GA₂×GEŠTU|"
"𒞵";"|GA₂~a1×GIR~a|";"x127B5";"|GA2~a1×GIR~a|";"@@@";"|GA₂~a1×GIR~a|";"|GA₂×GIR|"
"𒞶";"|GA₂~a1×(GIR~a.KU₆~a)|";"x127B6";"|GA2~a1×(GIR~a.KU6~a)|";"@@@";"|GA₂~a1×(GIR~a.KU₆~a)|";"|GA₂×(GIR.KU₆)|"
"𒞷";"|GA₂~a1×GIŠ@t|";"x127B7";"|GA2~a1×GIŠ@t|";"@@@";"|GA₂~a1×GIŠ@t|";"|GA₂×GIŠ|"
"𒞸";"|GA₂~a1×HAL|";"x127B8";"|GA2~a1×HAL|";"@@@";"|GA₂~a1×HAL|";"|GA₂×HAL|"
"𒞹";"|GA₂~a1×HI|";"x127B9";"|GA2~a1×HI|";"@@@";"|GA₂~a1×HI|";"|GA₂×HI|"
"𒞺";"|GA₂~a1×KU₃~a|";"x127BA";"|GA2~a1×KU3~a|";"@@@";"|GA₂~a1×KU₃~a|";"|GA₂×KU₃|"
"𒞻";"|GA₂~a1×KU₆~a|";"x127BB";"|GA2~a1×KU6~a|";"@@@";"|GA₂~a1×KU₆~a|";"|GA₂×KU₆|"
"𒞼";"|GA₂~a1×(KU₆~a+KU₆~a)|";"x127BC";"|GA2~a1×(KU6~a+KU6~a)|";"@@@";"|GA₂~a1×(KU₆~a+KU₆~a)|";"|GA₂×(KU₆+KU₆)|"
"𒞽";"|GA₂~a1×LAGAB~b|";"x127BD";"|GA2~a1×LAGAB~b|";"@@@";"|GA₂~a1×LAGAB~b|";"|GA₂×LAGAB|"
"𒞾";"|GA₂~a1×MAŠ|";"x127BE";"|GA2~a1×MAŠ|";"@@@";"|GA₂~a1×MAŠ|";"|GA₂×MAŠ|"
"𒞿";"|GA₂~a1×PAD~b|";"x127BF";"|GA2~a1×PAD~b|";"@@@";"|GA₂~a1×PAD~b|";"|GA₂×PAD|"
"𒟀";"|GA₂~a1×PAP~a|";"x127C0";"|GA2~a1×PAP~a|";"@@@";"|GA₂~a1×PAP~a|";"|GA₂×PAP|"
"𒟁";"|GA₂~a1×SU~a|";"x127C1";"|GA2~a1×SU~a|";"@@@";"|GA₂~a1×SU~a|";"|GA₂×SU|"
"𒟂";"|GA₂~a1×SUHUR|";"x127C2";"|GA2~a1×SUHUR|";"@@@";"|GA₂~a1×SUHUR|";"|GA₂×SUHUR|"
"𒟃";"|GA₂~a1×SUKUD|";"x127C3";"|GA2~a1×SUKUD|";"@@@";"|GA₂~a1×SUKUD|";"|GA₂×SUKUD|"
"𒟄";"|GA₂~a1×SUMAŠ|";"x127C4";"|GA2~a1×SUMAŠ|";"@@@";"|GA₂~a1×SUMAŠ|";"|GA₂×SUMAŠ|"
"𒟅";"|GA₂~a1×ŠA|";"x127C5";"|GA2~a1×ŠA|";"@@@";"|GA₂~a1×ŠA|";"|GA₂×ŠA|"
"𒟆";"|GA₂~a1×TI|";"x127C6";"|GA2~a1×TI|";"@@@";"|GA₂~a1×TI|";"|GA₂×TI|"
"𒟇";"|GA₂~a1×U₄|";"x127C7";"|GA2~a1×U4|";"@@@";"|GA₂~a1×U₄|";"|GA₂×U₄|"
"𒟈";"|GA₂~a1×1(N14)|";"x127C8";"|GA2~a1×1(N14)|";"@@@";"|GA₂~a1×1(N14)|";"|GA₂×1(N14)|"
"𒟉";"|GA₂~a1×1(N57)|";"x127C9";"|GA2~a1×1(N57)|";"@@@";"|GA₂~a1×1(N57)|";"|GA₂×1(N57)|"
"𒟊";"GA₂~a2";"x127CA";"GA2~a2";"@@@";"GA₂~a2";"GA₂"
"𒟋";"|GA₂~a2×GU₄|";"x127CB";"|GA2~a2×GU4|";"@@@";"|GA₂~a2×GU₄|";"|GA₂×GU₄|"
"𒟌";"|GA₂~a2×NI~a|";"x127CC";"|GA2~a2×NI~a|";"@@@";"|GA₂~a2×NI~a|";"|GA₂×NI|"
"𒟍";"|GA₂~a2×SUHUR|";"x127CD";"|GA2~a2×SUHUR|";"@@@";"|GA₂~a2×SUHUR|";"|GA₂×SUHUR|"
"𒟎";"|GA₂~a2×ŠE₃|";"x127CE";"|GA2~a2×ŠE3|";"@@@";"|GA₂~a2×ŠE₃|";"|GA₂×ŠE₃|"
"𒟏";"|GA₂~a2×(ŠE₃.GU₄)|";"x127CF";"|GA2~a2×(ŠE3.GU4)|";"@@@";"|GA₂~a2×(ŠE₃.GU₄)|";"|GA₂×(ŠE₃.GU₄)|"
"𒟐";"GA₂~a3";"x127D0";"GA2~a3";"@@@";"GA₂~a3";"GA₂"
"𒟑";"GA₂~a4";"x127D1";"GA2~a4";"@@@";"GA₂~a4";"GA₂"
"𒟒";"GA₂~b";"x127D2";"GA2~b";"@@@";"GA₂~b";"GA₂"
"𒟓";"|GA₂~b×DUB~a|";"x127D3";"|GA2~b×DUB~a|";"@@@";"|GA₂~b×DUB~a|";"|GA₂×DUB|"
"𒟔";"|GA₂~b×DUB~b|";"x127D4";"|GA2~b×DUB~b|";"@@@";"|GA₂~b×DUB~b|";"|GA₂×DUB|"
"𒟕";"|GA₂~b×KU₆~a|";"x127D5";"|GA2~b×KU6~a|";"@@@";"|GA₂~b×KU₆~a|";"|GA₂×KU₆|"
"𒟖";"|GA₂~b×ZATU659|";"x127D6";"|GA2~b×ZATU659|";"@@@";"|GA₂~b×ZATU659|";"|GA₂×ZATU659|"
"𒟗";"GA₂~c";"x127D7";"GA2~c";"@@@";"GA₂~c";"GA₂"
"𒟘";"GAʾAR~a1";"x127D8";"GAʾAR~a1";"@@@";"GAʾAR~a1";"GAʾAR"
"𒟙";"GAʾAR~a2";"x127D9";"GAʾAR~a2";"@@@";"GAʾAR~a2";"GAʾAR"
"𒟚";"GAʾAR~b1";"x127DA";"GAʾAR~b1";"@@@";"GAʾAR~b1";"GAʾAR"
"𒟛";"GAʾAR~b2";"x127DB";"GAʾAR~b2";"@@@";"GAʾAR~b2";"GAʾAR"
"𒟜";"GADA~a";"x127DC";"GADA~a";"@@@";"GADA~a";"GADA"
"𒟝";"GADA~b@g";"x127DD";"GADA~b@g";"@@@";"GADA~b@g";"GADA"
"𒟞";"GAL~a";"x127DE";"GAL~a";"@@@";"GAL~a";"GAL"
"𒟟";"GAL~b";"x127DF";"GAL~b";"@@@";"GAL~b";"GAL"
"𒟠";"GALGA~a";"x127E0";"GALGA~a";"@@@";"GALGA~a";"GALGA"
"𒟡";"GAN~a";"x127E1";"GAN~a";"@@@";"GAN~a";"GAN"
"𒟢";"GAN~b";"x127E2";"GAN~b";"@@@";"GAN~b";"GAN"
"𒟣";"GAN~c";"x127E3";"GAN~c";"@@@";"GAN~c";"GAN"
"𒟤";"|GAN~c×DIN|";"x127E4";"|GAN~c×DIN|";"@@@";"|GAN~c×DIN|";"|GAN×DIN|"
"𒟥";"|GAN~c×HI|";"x127E5";"|GAN~c×HI|";"@@@";"|GAN~c×HI|";"|GAN×HI|"
"𒟦";"|GAN~c×(HI.DIN)|";"x127E6";"|GAN~c×(HI.DIN)|";"@@@";"|GAN~c×(HI.DIN)|";"|GAN×(HI.DIN)|"
"𒟧";"|GAN~c×KAŠ~c|";"x127E7";"|GAN~c×KAŠ~c|";"@@@";"|GAN~c×KAŠ~c|";"|GAN×KAŠ|"
"𒟨";"|GAN~c×(KUR~a.A)|";"x127E8";"|GAN~c×(KUR~a.A)|";"@@@";"|GAN~c×(KUR~a.A)|";"|GAN×(KUR.A)|"
"𒟩";"|GAN~c×LAGAB~b|";"x127E9";"|GAN~c×LAGAB~b|";"@@@";"|GAN~c×LAGAB~b|";"|GAN×LAGAB|"
"𒟪";"|GAN~c×SIG₇|";"x127EA";"|GAN~c×SIG7|";"@@@";"|GAN~c×SIG₇|";"|GAN×SIG₇|"
"𒟫";"|GAN~c×ZATU777|";"x127EB";"|GAN~c×ZATU777|";"@@@";"|GAN~c×ZATU777|";"|GAN×ZATU777|"
"𒟬";"|GAN~c×(4(N57).GAR)|";"x127EC";"|GAN~c×(4(N57).GAR)|";"@@@";"|GAN~c×(4(N57).GAR)|";"|GAN×(4(N57).GAR)|"
"𒟭";"|GAN~d×GEŠTU~a|";"x127ED";"|GAN~d×GEŠTU~a|";"@@@";"|GAN~d×GEŠTU~a|";"|GAN×GEŠTU|"
"𒟮";"GAN₂";"x127EE";"GAN2";"@@@";"GAN₂";"GAN₂"
"𒟯";"GAR";"x127EF";"GAR";"@@@";"GAR";"GAR"
"𒟰";"GAR@g~a";"x127F0";"GAR@g~a";"@@@";"GAR@g~a";"GAR"
"𒟱";"GAR@g~b";"x127F1";"GAR@g~b";"@@@";"GAR@g~b";"GAR"
"𒟲";"GAR@g~c";"x127F2";"GAR@g~c";"@@@";"GAR@g~c";"GAR"
"𒟳";"GAR₃";"x127F3";"GAR3";"@@@";"GAR₃";"GAR₃"
"𒟴";"GARA₂~a";"x127F4";"GARA2~a";"@@@";"GARA₂~a";"GARA₂"
"𒟵";"GAZI";"x127F5";"GAZI";"@@@";"GAZI";"GAZI"
"𒟶";"GEŠTIN~a";"x127F6";"GEŠTIN~a";"@@@";"GEŠTIN~a";"GEŠTIN"
"𒟷";"GEŠTIN~d";"x127F7";"GEŠTIN~d";"@@@";"GEŠTIN~d";"GEŠTIN"
"𒟸";"GEŠTIN~e";"x127F8";"GEŠTIN~e";"@@@";"GEŠTIN~e";"GEŠTIN"
"𒟹";"GEŠTU~a";"x127F9";"GEŠTU~a";"@@@";"GEŠTU~a";"GEŠTU"
"𒟺";"|GEŠTU~a×ŠE~a@t|";"x127FA";"|GEŠTU~a×ŠE~a@t|";"@@@";"|GEŠTU~a×ŠE~a@t|";"|GEŠTU×ŠE|"
"𒟻";"GEŠTU~b";"x127FB";"GEŠTU~b";"@@@";"GEŠTU~b";"GEŠTU"
"𒟼";"GEŠTU~c3";"x127FC";"GEŠTU~c3";"@@@";"GEŠTU~c3";"GEŠTU"
"𒟽";"GEŠTU~c5";"x127FD";"GEŠTU~c5";"@@@";"GEŠTU~c5";"GEŠTU"
"𒟾";"GI";"x127FE";"GI";"@@@";"GI";"GI"
"𒟿";"|GI×A|";"x127FF";"|GI×A|";"@@@";"|GI×A|";"|GI×A|"
"𒠀";"|GI×GIŠ@t|";"x12800";"|GI×GIŠ@t|";"@@@";"|GI×GIŠ@t|";"|GI×GIŠ|"
"𒠁";"|GI×KU~b1|";"x12801";"|GI×KU~b1|";"@@@";"|GI×KU~b1|";"|GI×KU|"
"𒠂";"|GI×LAGAB~a|";"x12802";"|GI×LAGAB~a|";"@@@";"|GI×LAGAB~a|";"|GI×LAGAB|"
"𒠃";"|GI×NAM₂|";"x12803";"|GI×NAM2|";"@@@";"|GI×NAM₂|";"|GI×NAM₂|"
"𒠄";"|GI×SIG₂~d1|";"x12804";"|GI×SIG2~d1|";"@@@";"|GI×SIG₂~d1|";"|GI×SIG₂|"
"𒠅";"|GI×ŠE₃|";"x12805";"|GI×ŠE3|";"@@@";"|GI×ŠE₃|";"|GI×ŠE₃|"
"𒠆";"|GI×1(N14)|";"x12806";"|GI×1(N14)|";"@@@";"|GI×1(N14)|";"|GI×1(N14)|"
"𒠇";"|GI×1(N58@t)|";"x12807";"|GI×1(N58@t)|";"@@@";"|GI×1(N58@t)|";"|GI×1(N58)|"
"𒠈";"|GI&GI|";"x12808";"|GI&GI|";"@@@";"|GI&GI|";"|GI&GI|"
"𒠉";"|(GI&GI)×GIŠ@t|";"x12809";"|(GI&GI)×GIŠ@t|";"@@@";"|(GI&GI)×GIŠ@t|";"|(GI&GI)×GIŠ|"
"𒠊";"|GI&GI&GI|";"x1280A";"|GI&GI&GI|";"@@@";"|GI&GI&GI|";"|GI&GI&GI|"
"𒠋";"GI@t";"x1280B";"GI@t";"@@@";"GI@t";"GI"
"𒠌";"GI₄~a";"x1280C";"GI4~a";"@@@";"GI₄~a";"GI₄"
"𒠍";"|GI₄~a×A|";"x1280D";"|GI4~a×A|";"@@@";"|GI₄~a×A|";"|GI₄×A|"
"𒠎";"GI₄~b";"x1280E";"GI4~b";"@@@";"GI₄~b";"GI₄"
"𒠏";"|GI₄~b&GI₄~b|";"x1280F";"|GI4~b&GI4~b|";"@@@";"|GI₄~b&GI₄~b|";"|GI₄&GI₄|"
"𒠐";"GI₆";"x12810";"GI6";"@@@";"GI₆";"GI₆"
"𒠑";"GIBIL";"x12811";"GIBIL";"@@@";"GIBIL";"GIBIL"
"𒠒";"GIR~a";"x12812";"GIR~a";"@@@";"GIR~a";"GIR"
"𒠓";"GIR~b";"x12813";"GIR~b";"@@@";"GIR~b";"GIR"
"𒠔";"GIR~c";"x12814";"GIR~c";"@@@";"GIR~c";"GIR"
"𒠕";"GIR₂~a";"x12815";"GIR2~a";"@@@";"GIR₂~a";"GIR₂"
"𒠖";"GIR₃~a";"x12816";"GIR3~a";"@@@";"GIR₃~a";"GIR₃"
"𒠗";"|GIR₃~a×ŠE~b|";"x12817";"|GIR3~a×ŠE~b|";"@@@";"|GIR₃~a×ŠE~b|";"|GIR₃×ŠE|"
"𒠘";"GIR₃~b";"x12818";"GIR3~b";"@@@";"GIR₃~b";"GIR₃"
"𒠙";"GIR₃~c";"x12819";"GIR3~c";"@@@";"GIR₃~c";"GIR₃"
"𒠚";"|GIR₃~c×ŠE₃|";"x1281A";"|GIR3~c×ŠE3|";"@@@";"|GIR₃~c×ŠE₃|";"|GIR₃×ŠE₃|"
"𒠛";"GIR₃@g~a";"x1281B";"GIR3@g~a";"@@@";"GIR₃@g~a";"GIR₃"
"𒠜";"GIR₃@g~b";"x1281C";"GIR3@g~b";"@@@";"GIR₃@g~b";"GIR₃"
"𒠝";"GIR₃@g~c";"x1281D";"GIR3@g~c";"@@@";"GIR₃@g~c";"GIR₃"
"𒠞";"GISAL~a";"x1281E";"GISAL~a";"@@@";"GISAL~a";"GISAL"
"𒠟";"GISAL~b";"x1281F";"GISAL~b";"@@@";"GISAL~b";"GISAL"
"𒠠";"GIŠ";"x12820";"GIŠ";"@@@";"GIŠ";"GIŠ"
"𒠡";"|(GIŠ×(DIN.DIN))~a|";"x12821";"|(GIŠ×(DIN.DIN))~a|";"@@@";"|(GIŠ×(DIN.DIN))~a|";"|(GIŠ×(DIN.DIN))|"
"𒠢";"|(GIŠ×(DIN.DIN))~b|";"x12822";"|(GIŠ×(DIN.DIN))~b|";"@@@";"|(GIŠ×(DIN.DIN))~b|";"|(GIŠ×(DIN.DIN))|"
"𒠣";"|(GIŠ×(DIN.DIN))~c|";"x12823";"|(GIŠ×(DIN.DIN))~c|";"@@@";"|(GIŠ×(DIN.DIN))~c|";"|(GIŠ×(DIN.DIN))|"
"𒠤";"|(GIŠ×ŠU₂)~a|";"x12824";"|(GIŠ×ŠU2)~a|";"@@@";"|(GIŠ×ŠU₂)~a|";"|(GIŠ×ŠU₂)|"
"𒠥";"|(GIŠ×ŠU₂)~b|";"x12825";"|(GIŠ×ŠU2)~b|";"@@@";"|(GIŠ×ŠU₂)~b|";"|(GIŠ×ŠU₂)|"
"𒠦";"GIŠ@t";"x12826";"GIŠ@t";"@@@";"GIŠ@t";"GIŠ"
"𒠧";"GIŠ₃~a";"x12827";"GIŠ3~a";"@@@";"GIŠ₃~a";"GIŠ₃"
"𒠨";"|GIŠ₃~a&GIŠ₃~a|";"x12828";"|GIŠ3~a&GIŠ3~a|";"@@@";"|GIŠ₃~a&GIŠ₃~a|";"|GIŠ₃&GIŠ₃|"
"𒠩";"GIŠ₃~b";"x12829";"GIŠ3~b";"@@@";"GIŠ₃~b";"GIŠ₃"
"𒠪";"GIŠGAL";"x1282A";"GIŠGAL";"@@@";"GIŠGAL";"GIŠGAL"
"𒠫";"GIŠIMMAR~a1";"x1282B";"GIŠIMMAR~a1";"@@@";"GIŠIMMAR~a1";"GIŠIMMAR"
"𒠬";"GIŠIMMAR~a2";"x1282C";"GIŠIMMAR~a2";"@@@";"GIŠIMMAR~a2";"GIŠIMMAR"
"𒠭";"GIŠIMMAR~a3";"x1282D";"GIŠIMMAR~a3";"@@@";"GIŠIMMAR~a3";"GIŠIMMAR"
"𒠮";"GIŠIMMAR~b1";"x1282E";"GIŠIMMAR~b1";"@@@";"GIŠIMMAR~b1";"GIŠIMMAR"
"𒠯";"GIŠIMMAR~b2";"x1282F";"GIŠIMMAR~b2";"@@@";"GIŠIMMAR~b2";"GIŠIMMAR"
"𒠰";"GIŠIMMAR~b3";"x12830";"GIŠIMMAR~b3";"@@@";"GIŠIMMAR~b3";"GIŠIMMAR"
"𒠱";"GU";"x12831";"GU";"@@@";"GU";"GU"
"𒠲";"GU₂";"x12832";"GU2";"@@@";"GU₂";"GU₂"
"𒠳";"GU₄";"x12833";"GU4";"@@@";"GU₄";"GU₄"
